episode_id,section_index,gender,minutes,eitus,verb,lause
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Minu meelest ei ole tehtud mingi Fak ei , ta nagu selles suhtes ta on Keenias , aga kui sa mõtled nagu issand jumal , Ta , ta räägib asjadest , mida me kõik mõtleme nagu , nagu selles suhtes nagu tahaks vittu saada kõik need sääsed , no me kõik mõtleme seda , onju , keegi meist ei ütle seda välja , see on nagu eduka loo saladus ka minu meelest , et sa pead rääkima sellest , millest kõik mõtlevad nagu mingi lihtne teema , miks mingi 90 protsenti lauludest räägivad armastusest ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,ütlema,"Minu meelest ei ole tehtud mingi Fak ei , ta nagu selles suhtes ta on Keenias , aga kui sa mõtled nagu issand jumal , Ta , ta räägib asjadest , mida me kõik mõtleme nagu , nagu selles suhtes nagu tahaks vittu saada kõik need sääsed , no me kõik mõtleme seda , onju , keegi meist ei ütle seda välja , see on nagu eduka loo saladus ka minu meelest , et sa pead rääkima sellest , millest kõik mõtlevad nagu mingi lihtne teema , miks mingi 90 protsenti lauludest räägivad armastusest ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ära,tapma,Tahab ennast ära tappa .
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,jõudma,"Oli küll jah , aga seegi ei jõudnud sellega kuskile ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,tegema,"Või siis luuletama ja siis laulma ja võib ka niipidi või siis teeme nii , et me ei tee mitte midagi sellist , mida me ei oska nagu tõesti ja me teeme poolt kasti ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,oskama,"Või siis luuletama ja siis laulma ja võib ka niipidi või siis teeme nii , et me ei tee mitte midagi sellist , mida me ei oska nagu tõesti ja me teeme poolt kasti ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,oskama,"Tähendab , ma ei oska muusikat teha , aga mulle meeldib nagu kusjuures mõisnikul on Youtube 'i kanal ja seal on isegi muusikat üleval ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ei , see ei ole halb , see on nagu omapärane iseomapärane ja see räägib loo ühest poisist kes palub , et isa teda ei lööks vist seal on sügavamõtteline ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,lööma,"Ei , see ei ole halb , see on nagu omapärane iseomapärane ja see räägib loo ühest poisist kes palub , et isa teda ei lööks vist seal on sügavamõtteline ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,Pekstud ei ole sistomaatiliselt .
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,saama,"Ja siis see mees ei saanud aru , et , Et nagu kes lõi , vaata ?"
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Grandil ei , ma ei tea , võib-olla see keegi , mina ikka mäletan seda luba ja seal ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,saama,"On kogu aeg , et mingi mina ikka mäletan , mingi jutt oli , et Pärnu minekut siis , oo vaadake peksa ei saa või mingi aa ja ma mäletan ka Kunagi oli mingi nagu mee või peksupealinn ja Eesti peksupealinn Pärnu ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,Jõgeval ei ole inimesi .
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ei , minu mõte oli see lihtsalt , et vaata , kuna me kõik oleme sellised nagu inimesed , kes tõenäoliselt suhtlevad pigem kõrgharitud inimestega , siis meil lihtsalt ei ole nagu seda väiksem tõenäosus , vaata teada kedagi Jõgevalt , ma tean ühte inimest Jõgevalt ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,elama,"Ei , tegelikult ma tean veel paari aga nad tulid sealt nagu Tartusse ära , et nad praegu ei ela ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Ma pean ütlema , et üsna geniaalne nimi , meie pubi , see on nagu see on nagu see , vaata et noh , et ma ei tea , et pubis on liiga kallid , tinad on , ah ei ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Pärnu vist tehti neid , mina ei tea ante aga kusjuures , mis täitsa imestan , mini , ma ei tea , kas enam töötab , aga klaas sinepi äkki või ?"
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Pärnu vist tehti neid , mina ei tea ante aga kusjuures , mis täitsa imestan , mini , ma ei tea , kas enam töötab , aga klaas sinepi äkki või ?"
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Kas ta on nagu mingi Triinu paar , muidugi ei tea , kus see Triinu paar täpselt asub , aga ta tundub ka , et mingisugune pärapõrgus , aga ikka on seal mingi 500 inimest ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,viitsima,"See on lihtsalt Triinupaar on pigem lihtsalt legendiks muutunud pigem rohkem legend , peoka või , ja , ja täpselt , see on nagu see vaata kus kõik alguse sai , seal on see must kuup , kus me käime kõik palvetamas ühe korra elus , peab palvetamas käima , vaata aga igapäevaselt , ega sa ei viitsi ometi minna sinna paremaid ?"
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ei ole käinud , kusjuures ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ma olen näinud , mida siis vennad räägivad vaata et ei , mis asja nagu , et küsime , oled oma poiss , ei ole , ja kui ei ole , siis noh , küsime kummapoole tahad , vajutame ära ka kohe mingi niisugune teema ilmselt ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ma olen näinud , mida siis vennad räägivad vaata et ei , mis asja nagu , et küsime , oled oma poiss , ei ole , ja kui ei ole , siis noh , küsime kummapoole tahad , vajutame ära ka kohe mingi niisugune teema ilmselt ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Kuule , aga see on huvitav , et nagu kas , kas maakohtades on vägivalda rohkem või , või sest ma , ma mõtlen nagu Tartus Tartus ma ei ole nagu sa noh , ei ole sellisesse olukorda nagu läinudki , vaadake , keegi hakkas lööma nagu , et kas , kas on äkki mingi , ma ei tea see , et mingi depressiivsus või , või mis ka see , et seal on oma oma nii-öelda siis ala kaitsmine või aa okei , et nagu see on meie oma siin , siia , sina ei tule siia , vaata neid inimesi on nagu niivõrd vähe seal minu meelest ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Kuule , aga see on huvitav , et nagu kas , kas maakohtades on vägivalda rohkem või , või sest ma , ma mõtlen nagu Tartus Tartus ma ei ole nagu sa noh , ei ole sellisesse olukorda nagu läinudki , vaadake , keegi hakkas lööma nagu , et kas , kas on äkki mingi , ma ei tea see , et mingi depressiivsus või , või mis ka see , et seal on oma oma nii-öelda siis ala kaitsmine või aa okei , et nagu see on meie oma siin , siia , sina ei tule siia , vaata neid inimesi on nagu niivõrd vähe seal minu meelest ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Kuule , aga see on huvitav , et nagu kas , kas maakohtades on vägivalda rohkem või , või sest ma , ma mõtlen nagu Tartus Tartus ma ei ole nagu sa noh , ei ole sellisesse olukorda nagu läinudki , vaadake , keegi hakkas lööma nagu , et kas , kas on äkki mingi , ma ei tea see , et mingi depressiivsus või , või mis ka see , et seal on oma oma nii-öelda siis ala kaitsmine või aa okei , et nagu see on meie oma siin , siia , sina ei tule siia , vaata neid inimesi on nagu niivõrd vähe seal minu meelest ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,tulema,"Kuule , aga see on huvitav , et nagu kas , kas maakohtades on vägivalda rohkem või , või sest ma , ma mõtlen nagu Tartus Tartus ma ei ole nagu sa noh , ei ole sellisesse olukorda nagu läinudki , vaadake , keegi hakkas lööma nagu , et kas , kas on äkki mingi , ma ei tea see , et mingi depressiivsus või , või mis ka see , et seal on oma oma nii-öelda siis ala kaitsmine või aa okei , et nagu see on meie oma siin , siia , sina ei tule siia , vaata neid inimesi on nagu niivõrd vähe seal minu meelest ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,suutma,"Ja siis sa tunned , et sa ei suuda nagu intellektuaalselt kuidagi nagu vastu seista kellelegi ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ei , lihtsalt ma tahtsin selle asja öelda , et nagu see , see kõrghariduse näide , see oli lihtsalt nagu noh , üks näitleja , vaata et see ei ole nagu noh , see ei ole terve ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ei , lihtsalt ma tahtsin selle asja öelda , et nagu see , see kõrghariduse näide , see oli lihtsalt nagu noh , üks näitleja , vaata et see ei ole nagu noh , see ei ole terve ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,Et ega see ainult Jõgeva probleem ei ole ?
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Jäädi selle , seda , seda enam peres hakkad mingi , aga nagu seda enam siis sa tahaks minna kuhugi kohta , kus su lapsel on suurema tõenäosusega parem elu nagu , et noh , ma ei tea , suurte linna või male üleskasvanud suht nagu kesises selles ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,oskama,"Keskkonnas Sa ei oskagi , vaata elult midagi rohkem nagu tahta , selles mõttes mina tean raudselt , et mina , noh , tahan mina maal nagu elama , onju ma ei taha nagu linna noh , jääda elama ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,tahtma,"Keskkonnas Sa ei oskagi , vaata elult midagi rohkem nagu tahta , selles mõttes mina tean raudselt , et mina , noh , tahan mina maal nagu elama , onju ma ei taha nagu linna noh , jääda elama ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ära,minema,"Aga nagu teine ongi see , vaata et sa jäädki sinna nii-öelda paneelikasse kuskil kolka külas , kus kõik inimesed ära ära lähevad ja siis sa oled ala kõige noorem inimene , külas on ju ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Jah , sest noh , tööd ka ei ole , vaata oleks sul veel vaata mingi töö või mingi või nagu okei , sul võib olla mingi üks , üks laut kuskil on , onju , aga nagu seal väga mingid , ma ei tea , karjäärivõimalusi ei ole , onju kuhugi arenenud , seda ei ole , on ju , sa jäädki nagu sinna külasse ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Jah , sest noh , tööd ka ei ole , vaata oleks sul veel vaata mingi töö või mingi või nagu okei , sul võib olla mingi üks , üks laut kuskil on , onju , aga nagu seal väga mingid , ma ei tea , karjäärivõimalusi ei ole , onju kuhugi arenenud , seda ei ole , on ju , sa jäädki nagu sinna külasse ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Jah , sest noh , tööd ka ei ole , vaata oleks sul veel vaata mingi töö või mingi või nagu okei , sul võib olla mingi üks , üks laut kuskil on , onju , aga nagu seal väga mingid , ma ei tea , karjäärivõimalusi ei ole , onju kuhugi arenenud , seda ei ole , on ju , sa jäädki nagu sinna külasse ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Jah , sest noh , tööd ka ei ole , vaata oleks sul veel vaata mingi töö või mingi või nagu okei , sul võib olla mingi üks , üks laut kuskil on , onju , aga nagu seal väga mingid , ma ei tea , karjäärivõimalusi ei ole , onju kuhugi arenenud , seda ei ole , on ju , sa jäädki nagu sinna külasse ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ära,käima,Või võib-olla lihtsalt tuleb korra linnas ära käia ?
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Ega me tegelikult ei tea , kuidas see asi käib , aga tõenäoliselt me arvame , et see võib nii olla ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,kukkuma,"Noh , sõidab ringi , vaata et ongi võib-olla kui sa sinna korgi otsa ei kuku , et siis nagu on isegi võimalus nagu nii-öelda elada sellist nagu meie mõistes tavalist elu ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,murdma,"Ent meest ei murra , kui mees on saatuses suurem ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ei , enam ei ole ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,tahtma,"Läinud nädalavahetusel , laupäeval Viljandi reigel tšilli kohti , aga ma ütlesin , nagu tollele inimesele ka , kes minuga kaasas oli , et ma nagu elada ei tahaks , seal ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,tahtma,"Et nagu seal on nagu hea mõnus olla , vaata mingi periood , aga nagu elada seal ja ei tahaks , kas see on liiga depressiivne või , või ta on , nagu ta tundubki , niisugune linn , kus on äge olla siis kui on ilus ilm ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,kannatama,Ei kannata osta lihtsalt igasse Eesti sellisesse linna korter endale .
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Ma ei tea , mis teema seal Pärnuga on , aga nagu seal meri lihtsalt Pärnu ainuke side oli selle linnaga mul viikendite ajal nagu mul ei ole mitte kunagi Pärnu nagu ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ma ei tea , mis teema seal Pärnuga on , aga nagu seal meri lihtsalt Pärnu ainuke side oli selle linnaga mul viikendite ajal nagu mul ei ole mitte kunagi Pärnu nagu ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Ma ei tea , miks see nii on , aga see on kuidagi , kuidas see murrak toimus ?"
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,jõudma,"Ei jõudnud , ma sinna klanni ei kuulu ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,kuuluma,"Ei jõudnud , ma sinna klanni ei kuulu ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Aga ei , see on nagu fun asi , mida teha sa nagu korraks , nagu ma ei tea , oled kuskil eemal , sa ei ole sina ise , vaata ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Aga ei , see on nagu fun asi , mida teha sa nagu korraks , nagu ma ei tea , oled kuskil eemal , sa ei ole sina ise , vaata ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Äkki äkki peaksid hoopis nagu näitlemisega hakkama nagu midagi tegema selles ma ei tea , mingi hobiteatriga tema niimoodi vist ei viitsi muusikatunne ei , aga nagu selles suhtes niisama ka tore nagu noh kuboid mängida ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,viitsima,"Äkki äkki peaksid hoopis nagu näitlemisega hakkama nagu midagi tegema selles ma ei tea , mingi hobiteatriga tema niimoodi vist ei viitsi muusikatunne ei , aga nagu selles suhtes niisama ka tore nagu noh kuboid mängida ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Et nad ei ole nagu tänapäeva selles suhtes nagu süsteemiga , et sa paned kuuli sisse ja siis sa lased seda , et sa kõigepealt paned seda püssirohtu või alguses paned tongi püssiroht ja seal mingi teema ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,eksima,"Vaata ka siis neid saab ju ilma relvalaata , saad seal nendega seal tegeleda , põhimõtteliselt vist saad , kui ma ei eksi , Eesti seaduse järgi on 1875 äkki või ja vanemad võid osta nende replikaid ilma relvaloata ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,Ei tea .
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Ma ei tea , kas munk nagu oli oluline , aga peikan oli minu arust küll ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Okei , lahe jah , kui kantri ja nagu ma ei tea , kuulaja ise guugelda , ma ei viitsi ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,viitsima,"Okei , lahe jah , kui kantri ja nagu ma ei tea , kuulaja ise guugelda , ma ei viitsi ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Mingil määral välja arvatud nagu mingi okei , okei , räpp nagu välismaa räpp on nüüd aja aja jooksul niisugune , kus sa nagu räägid asjadest , mida sul ei ole , vaata mingi Eesti räpparid , kes räägivad sulle mingi ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,saama,"Ja ilusti öeldud , et ma soovitan kuulata , alguses võib tunduda küll reegel rõve ja niisugune , aga aga siis luubist ei saa midagi halvema ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,viljelema,"No kui sa leiab mingi hästi haruldase plaadi nagu siis see on nagu suht , kui see teeb mingi žässi plaadi või mingikeses Nõukogude liidus mu eest väga ei viljeletud seda teha ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Pööningul oli lademetes vinüüle ja need ei ole nagu mingid suvalised , vaid seal on mingi Jaak Joala ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ma mõtlen , et eriti kui nad nagu suht okei , siis nagu nii-öelda koalitsiooni on , et nad ei ole kuskil vaata mingi koputanud või midagi ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,hoidma,"Kusjuures mina ei hoia oma üldse hästi , raudselt mingi kogujad lööks maha mind , kui nad näeks , kuidas ma oma vinüüli hoian ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,Mul ei ole siin Tartus vinullplaate ka .
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Kui te ei ole parajasti toja kett ja ei räpi , siis mis muusikat teeb vile vilel ette ?"
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,räppima,"Kui te ei ole parajasti toja kett ja ei räpi , siis mis muusikat teeb vile vilel ette ?"
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Ma ei tea , 18. sajandi klassikast , Eesti Räpini on ja noh , kõik , mis seal vahepeal on , popi noh , kõik kõik kõik niisugune läbi ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ei , ei , sellist sellist asja ei ole ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Et seal seal nagu väga vahet ei ole , vaata et mis , nagu see muusika on , aga kui seal on mingid sõnad või mõte on hea , vaata et siis seda ma võin alati kuulata , on ja , ja teine on sellised nagu ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,saama,"Oi , ma kuulen igat oma nagu saag Või hea sõnumiga ma olen , ma olen näinud ja kuulnud ka sellist muusikat , mille kohta ei saa üldse intelligentne öelda , mida sa saatnud oled ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Sellist asja ma ei ole , ma ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,saama,"Mõttetu ei , selles suhtes , ma arvan , sa ei saa lihtsalt sellest aru , miks nad seda teevad ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Kurat , ma ei tea , need mingi kaheteistaastase na , ma arvan usuvadki , et muidugi päriselt nagu mingi räppstaarid vaatan kutsusid kunagi , et sa oled Youtube r noh selles suhtes , et see oli palju nagu tervislikum hobi , kui mingi räpp ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,pidama,E ei pea igal toll ja selle killuvestiga käima ringi .
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Oleks nagu rohkem teinud , siis oleks kurvem ol võib-olla asi , kui sa ei oleks proole ära kaotanud , 10 aastat juba ootanud seda järjevideot , mida siiamaani , kusjuures ma olen vahepeal mõtelnud , et äkki ma teen nagu pulli pärast , vaata aga sinna samale kohale , see on kogu aeg nagu katki jäänud , see plaan ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ära,kaotama,"Oleks nagu rohkem teinud , siis oleks kurvem ol võib-olla asi , kui sa ei oleks proole ära kaotanud , 10 aastat juba ootanud seda järjevideot , mida siiamaani , kusjuures ma olen vahepeal mõtelnud , et äkki ma teen nagu pulli pärast , vaata aga sinna samale kohale , see on kogu aeg nagu katki jäänud , see plaan ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Ma ei tea tehnikat , ei tehnika ei ole üldse probleem , tänapäeval sa paned telefoni ja sa võid nagu väga kvaliteetset asja teha ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ma ei tea tehnikat , ei tehnika ei ole üldse probleem , tänapäeval sa paned telefoni ja sa võid nagu väga kvaliteetset asja teha ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Ma ei tea , lihtsalt viitsimist ja kõike seda ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,Kui mingi Eestis ei ole piisavalt Youtubereid ja kaks aastat tagasi oli räigelt külluslik see maastike .
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,saama,"Vaata et sa ei saa Eestis nagu jalatuda sellest ja kui sa tahad normaalset värki teha , siis sa peabki nagu nii-öelda kogu aeg sellega tegelema , mingi Hade tanjumanu tegi mingi hetk jälle mingi ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Tegi ju ka inglisekeelseid kontenti ja eestikeelsed aga minu arust ta nagu endiselt vaene või no tal oligi ta kogu aeg ise vaata , ütles , et aa , mul ei ole raha ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ära,ei,"Mida teha , andke mulle selles mõttes , nagu see Eestis kindlasti ära ei lata ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,saama,"Aga nagu vaata , ongi see , et kui sa nagu Eestis oled juba oma niši leidnud , siis noh , sa ei , sa ei saa inglisekeelse nagu tegema veits nagu suur papa üritus , aga nagu ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,saama,"Ongi see , vaata et välismaalase nagu latt on nii kõrgel , et sa ei saa sealt eales üle ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,saama,"No lihtsalt ma mõtlesingi seda , vaatan , miks oli vist suur papa , see , kes vahepeal vaata , hakkas inglisekeelset muusikat tegema ja noh , kurat jah , aga nagu sa ei , sa ei saa teha lihtsalt sul ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,tegema,"Noh , sa ei tee Eestis nii hea , nii , head asja , vaata et sa nagu lai laia maailma saaks minna suht korralikult heite saame Eestis jah ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ära,ei,"Youtube erina vist väga ära ei elatu , aga näiteks Stremeri on küll jah ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,elatuma,"Youtube erina vist väga ära ei elatu , aga näiteks Stremeri on küll jah ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Aga nüüd on mingid muud nagu niisugused siin-seal kõik koostööd ja värgid , nagu kus on , Eestis on millegipärast stream , meid vaatavad vahepeal mingit väigelt rikkad inimesed , ma ei tea , miks ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,uskuma,"See on vanemate krediit , kuidas tead , ma ei usu isegi ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,oskama,"Ja siis osad vee ütlesid , aa ei , ma ei oska kidra peal mängida ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,saama,"Kütad oma katet seal ja siis teed vaikselt laivi , see oli nüüd on väike ja niisugune nagu ajaloo kõrvalpõie eile , aga vanasti nõuka ajal oli see vaata et kui sa olid mingi kunstnik või luuletaja , onju , et siis sa noh , ja sa seda mingit riigikranti ei saanud , siis sa läksid katlakütjaks , et nagu suur osa nendest katteküttetest olid tegelikult nagu kultuuriinimesed , aga point oligi see , et sul oli mingit tööd vaja ja see oli see töö , mida sa tegid , vähemalt vähemalt töö ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,saama,"Egon Nuter rääkis ka , et nõuka ajal näitlejad ei saanud , vaata väga nagu hästi palka nad ei olnud nagu hästi tasustatud ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Egon Nuter rääkis ka , et nõuka ajal näitlejad ei saanud , vaata väga nagu hästi palka nad ei olnud nagu hästi tasustatud ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Ja siis suviti nad käisid kolhoosides tööd tegemas , mingid oskaja mehed tegid ehitustöid ja siis need kesisemate Kogemustega vanad panid , siis ma ei tea , lükkasid mingit liiva , kühveldasid kuhugi või riisusid lehti ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teenima,"Et sa olid nagu tol hetkel Praegu ka niisugune kõrgetasemeline näitleja selles suhtes , aga nagu sa ei teeninud sellega piisavalt , sa pidid ikka kuskil käima , mingit ma ei tea , jääkrimaja katust parandama ei ole niimoodi või ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Et sa olid nagu tol hetkel Praegu ka niisugune kõrgetasemeline näitleja selles suhtes , aga nagu sa ei teeninud sellega piisavalt , sa pidid ikka kuskil käima , mingit ma ei tea , jääkrimaja katust parandama ei ole niimoodi või ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Et sa olid nagu tol hetkel Praegu ka niisugune kõrgetasemeline näitleja selles suhtes , aga nagu sa ei teeninud sellega piisavalt , sa pidid ikka kuskil käima , mingit ma ei tea , jääkrimaja katust parandama ei ole niimoodi või ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,pidama,"Nüüd on lihtsalt reklaami nagu tuld , nagu sellega saab raha tellida ja mingid muud , no samas samas nagu ikkagi see , et kui sa oled mingi näitleja , teatris see on noh vähemasti sul on nii suur palk olemas , et sa nagu , noh , sa ei pea nagu kõrvalt vaata tegema ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Aga no ikka nagu , kui sa oled , ma ei tea , lavaka lõpetanud või midagi , et see nagu noh on , on hea võimalus selle peale ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,teadma,"Nad peavad seda tegema , ma ei tea ."
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,võtma,Nad ei võtnud kedagi .
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,olema,"Ja siis hakkavad need fän , Thorid , Theorid vaata tekkima , et kas tan põldroos ei olegi surnud või ?"
20210928_bipolaarne_muusika_8,1,M,40.22183333333333,ei,saama,"Ja siis astub tanu ja laar ei saanudki infarkti või insulti või kumb seal oli , suri karvapalli , sinna ummistusse ."
20210928_bipolaarne_muusika_8,2,M,0.20416666666666666,ei,viitsima,"Kuulge , ma ei viitsi rääkida teiega , ma pean vetsus ära käima ."
20210928_bipolaarne_muusika_8,2,M,0.20416666666666666,ära,käima,"Kuulge , ma ei viitsi rääkida teiega , ma pean vetsus ära käima ."
20210928_bipolaarne_muusika_8,3,M,1.908499999999996,ei,teadma,"Pärast rääkis ma umbes mingi poolteist episoodi Ma ei tea , ei no ei , aga me saime kõik , saime muusikaasjad räägitud ja ja ega meil mainisime ka erinevaid Eesti ja muid muusikuid ."
20210928_bipolaarne_muusika_8,3,M,1.908499999999996,ei,olema,"Ega meil midagi nagu pakkuda peale hea seltskonna , õlle , mingi kangema kraami ja söögi , vaat ei ole ."
20210928_bipolaarne_muusika_8,3,M,1.908499999999996,ei,olema,"Sest me ei ole rikkad ju , halloo ."
20210928_bipolaarne_muusika_8,3,M,1.908499999999996,ei,saama,"Ja nagu sa ei saa saatekülalist kutsuda järelmaksu peal , nagu enamik eestlased arvavad ."
20220206_kollektiivne_katk_14006022022,2,M,14.377,ei,saama,"Ei tegelt oli kõik fain , aga saapad ma ei saanud aru ."
20220206_kollektiivne_katk_14006022022,2,M,14.377,ei,saama,"See on nagu okei , aga need saapad olid fan Times , minu arust on see kuskil mingi koht , et kuulaja tehakse , ta ei saa praegu aru , vaata , et sa ."
