episode_id,section_index,gender,minutes,verb,lause
20210912_jlle_see_lart_119_12092021,22,M,1.7129999999999959,ütleme,"Ja mäletame Revolt ka 10 aastat tagasi lahkus meie seast , täna on 30 august kolm toagi ja ütleme , sau a. Ja , ja tervist teis poosusesse ."
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,ütleme,"See kõik tegelikult on , ju , on ju üsnagi suureks selliseks kuluks ja mureks , eriti kui sa oled tudeng ja veel tööl ei käi , sest et ütleme , olgem ausad , kui sul on mingisugune erivajadus , minul on nägemispuue , eks ole , aga kui sul on erivajadusega Sul kulub rohkem aega nende asjade tegemiseks ."
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,arvan,"Ma arvan , et esimene samm ongi see , et , et kui sa lähed ülikooli , siis või tahad minna ülikooli , siis enne anna sellest ülikoolile märku , et mul on erivajadus ja , ja lisaks tegelikult on kõik see ju ka konfidentsiaalne , mis tähendab seda , et et kui sul Noh , kogu ülikool ei tea sinu erivajadust , et ta vaid siis see õppekoordinaator , nõustaja ja tema on nii-öelda see suhtluslüli sinu siis probleemide murede ja õppejõudude ja õppejõu osa õppeosakonna vahel , ehk siis tema ütleb lihtsalt õppeosakonnale või siis õppejõule , milliseid kohandusi sul on vaja , et sul on vaja ."
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,paistab,"Kuid mulle asi nagu paistab välja , et nagu on selle nõue , et sa pead esitama puude tõendid , et kus on olemas puude raskust , et kas siis nagu ma saan õigesti aru , et kui sul nagu tõendid otseselt ei ole või mingit puuet ei ole tuvastatud , siis tegelikult seal mingit nagu Tuge ei pakuta ."
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,arvan,"Kuna inimesi on väga palju erinevaid , siis tuleb niikuinii nendest teemadest vestelda ja rääkida , aga põhimõtteliselt ma arvan , et läbi puude tõendi on võimalik natukene täpsemini aru saada , mis mured sul olla võiksid ."
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,ütleme,"Ühesõnaga , tegelikkuses on võimalik ka rahalist tuge saada , see summa ei ole nüüd ütleme kõige suurem ehk küll , aga ."
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,ütleme,"Võib-olla saame natuke rääkida ka sellest , et nagu miks nii suur vahemik on 60 eurot , mis on nagu siis , no ütleme võib-olla üheks nädalaks raha või kuni 510 eurot , mis on juba arvestatava summa , et mis , millest see vahe on tingitud ?"
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,arvan,"Ma arvan , et see on ka hea selline nagu indikaator , et ma nägin küll , et Tallinna Ülikooli viibele paar aastat tagasi siis oli number 50 erivajadusega tudengid , siis erinevates õppeastmetes olid omandamas endale kõrgharidust , et noh Aga loodame , et see number kasvab ligipääsetavuse teadlikkuse suurenedes ülikoolideski , sest et ülikoolide hooned ju peaksid ka samamoodi muutuma ligipääsetavamaks infosüsteemid täpselt samamoodi ja teiselt poolt noh , õppida on ju hea ja avab ta palju rohkem võimalusi meie igapäevaelus ."
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,arvan,"Ja noh , ülikoolid siis ootavad tegelikult erivajadustega tudengid , et omaette küsimus , kui hästi nad saavad sellega hakkama , aga ma arvan , et kui me ei proovi , siis me ei saa tegelikult ka teada ja me ei saa seda nagu edasi arendada ."
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,2,M,7.367333333333335,tundub,Ja see lihtsalt see kuidagi tundub õiges kohas .
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,3,M,4.040999999999999,arvan,"Ma arvan , et , See , mida me saavutada tahame , olekski lihtsalt see , et kallid kuulajad ja vaatajad , ah oi jällegi lõpuks ka väike apkereid , video , saate näha neid siin , mis me teeme ."
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,3,M,4.040999999999999,arvan,"Tähendab , ei pea , aga ma arvan , et enamuses ikkagi proovitakse , et siis need oma vitsad kätte saada ."
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,3,M,4.040999999999999,loodan,"Jah , nüüd on poole peale jõutud , võibolla osad on ära läinud juba , aga ma loodan , et asi nii nii hull ei ole ."
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,4,M,0.6410000000000006,arvan,"Ega ma arvan , et see , see põhimõte , mis me nüüd oleme rääkinud , võtab kõik põhimõtteliselt kokku , et mis meil on tulevikus laialiselt plaanis ja mida me tahamegi teha ."
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,4,M,0.6410000000000006,loodan,"Ma loodan , et kõik said ülevaate ja muidugi kõikide tagasiside on ka oodatud , ikkagi ."
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,5,M,0.7146666666666666,ütleme,Ja aga ütleme siis aitäh juba äkki või ?
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,5,M,0.7146666666666666,arvan,"Rop ste aitäh , et te kõik kuulasite kald krips vaatasite ja ma arvan , või tähendab loodan , et ikkagi ."
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,5,M,0.7146666666666666,loodan,"Rop ste aitäh , et te kõik kuulasite kald krips vaatasite ja ma arvan , või tähendab loodan , et ikkagi ."
20220114_2021_aasta_kokkuvte_epikoja_tegevjuhi_kohusetitjaga_tauno_asujaga,1,M,19.17216666666667,ütleme,"Uus aasta ja uus hoog , nagu öeldakse ja Eesti puuetega inimeste koja podcast ehk siis taskuhääling või taskuraadio on samuti uue hoo sisse saanud , oleme tagasi uute episoodidega ja noh , ütleme niimoodi , et ega me ei pääse sellest aastavahetusest ühelegi ega teiselegi poole ."
20220114_2021_aasta_kokkuvte_epikoja_tegevjuhi_kohusetitjaga_tauno_asujaga,1,M,19.17216666666667,arvan,"Aasta algus on läinud tavapärases rütmis , et suur osa aasta alguses kulub eelmise aasta kokkuvõtete tegemise peale , nii et ma arvan , et see ongi hea aeg ka tänase boadcasti sisu jaoks ."
20220114_2021_aasta_kokkuvte_epikoja_tegevjuhi_kohusetitjaga_tauno_asujaga,1,M,19.17216666666667,arvan,"No tegevusi on päris palju ja just selline arendamine on olnud , ma arvan , teiste organisatsioonide ja , ja erinevate kohalike omavalitsuste arendamine on olnud hea märksõna siin selle kõige juures ehk võib-olla vilju veel korjata on , on vara , aga kuidas need kõik seminarid-koolitused kuulajate poolt vastu võeti ?"
20220114_2021_aasta_kokkuvte_epikoja_tegevjuhi_kohusetitjaga_tauno_asujaga,1,M,19.17216666666667,arvan,"Ma arvan , et , et suurem töö , mis koroona viirus meile meile tõi sai ära tehtud 2020 aastal , et tol aastal ka epikoja poolt me viisime teatavasti läbi ühe sellise laiema uuringu meie meie sihtgrupi hulgas , et just et aru saada , et kuidas siis see koroonaviirus on mõjutanud meie inimeste toimetulekut ."
20220114_2021_aasta_kokkuvte_epikoja_tegevjuhi_kohusetitjaga_tauno_asujaga,1,M,19.17216666666667,usun,"See on olnud olnud ka meile selline suur suur väljakutse ja õppimiskoht ja ma usun , et me oleme sellega üsna edukalt hakkama saanud ."
20220114_2021_aasta_kokkuvte_epikoja_tegevjuhi_kohusetitjaga_tauno_asujaga,1,M,19.17216666666667,usun,"No usun , et kõik ikkagi sujub ja see hoog ei rauge igal juhul palju jõudu teile ja kogu kogu epikoja meeskonnalegi , siis saame näha , mismoodi see 2022. Aasta lõpus välja paistis ."
20210927_61_cancel_cancel_cancel,3,M,3.4010000000000002,arvan,"No praegu on ta ainult minu , sest et nagu vastaselt , sellepärast et sa oled ka näinud neid pilte , mis meil teistes ruumides toimub , meil on igasugused kastid , kus on väga palju asju ja meil on Me ei ole ennast veel nagu sisse seadnud , muidu ma arvan , et siin ruumis Toimub mõningaid neist teistest asjadest , ka ideaalis ja lisel , võib-olla saab ikka oma toas ka õppida , kui tal on vaja nagu ."
20210927_61_cancel_cancel_cancel,4,M,2.7818333333333336,arvan,"Niimoodi kirjutasin küll , jah , ma pärast muidugi mõtlesin , et see on natuke sihuke ma , et ühelt poolt selles mõttes , et ma ei liialdanud väga , ma arvan , väga palju , võimalik , et mul on elus veel mõni raske hetk olnud , aga see oli tõesti emotsionaalselt väga kurnav kogemus ."
20210927_61_cancel_cancel_cancel,4,M,2.7818333333333336,arvan,"Ei no jaa , aga ma arvan ja okei ."
20210927_61_cancel_cancel_cancel,4,M,2.7818333333333336,arvan,"Aga Ma arvan , et mõne no võib , võib-olla ma võtan lühidalt kokku ja sa võid küsida täpsemalt kui seda , aga lühidalt ma ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,arvan,"Mis oli tegelikult ma arvan , et ta oli mul mitu kuud , oli meil see nagu ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,arvan,"Aga nüüd sellepärast , et tema nagu ei kuula , mis mina ütlen ja tahab rääkida mulle kui Mers meditsiin tema nüüd väidab , et ta lõpetab selle kõne ära ja ma pean uuesti helistama talle kui ja kuni ma olen maha rahunenud ja olen normaalne klient sama , kui tema on täiesti ebaratsionaalne ja siis me niimoodi ta seal rääkis ja siis mõtlesin Statistika Thankou can Clescancel my servis ja Bifolet's talkabout ja siis ma arvan , et see oli mingi pool tundi kestis ja siis see oli noh , niisugune nagu ma arvan , minu jaoks oli lihtsalt see , et kui nagu uskumatult Ta oli nagu ei olnud üldse nagu see ei olnud nagu , kui ükski sõber tuttav , kes iganes minuga käituks niimoodi , keda ma tean , siis ma ei tahaks temaga enam nagu niisugune , et ta absoluutselt ei kuula , siis mina ütlen ja lihtsalt räägib minust üle ja , ja mul on ja mul , mul on vaja temalt midagi ja tema kohustus on nagu tema töö on tehniliselt või nagu meie selles suhtes on teha seda asju , mis ma tahan , aga ta ei lihtsalt ei tee seda ja tahab , et mina teeks midagi , mida tema tahab , mis ilmselt tema saab sellest tõenäoliselt palka , kui ta suudab veenda mind mitte sellest internetist loobuma ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,arvan,"Aga nüüd sellepärast , et tema nagu ei kuula , mis mina ütlen ja tahab rääkida mulle kui Mers meditsiin tema nüüd väidab , et ta lõpetab selle kõne ära ja ma pean uuesti helistama talle kui ja kuni ma olen maha rahunenud ja olen normaalne klient sama , kui tema on täiesti ebaratsionaalne ja siis me niimoodi ta seal rääkis ja siis mõtlesin Statistika Thankou can Clescancel my servis ja Bifolet's talkabout ja siis ma arvan , et see oli mingi pool tundi kestis ja siis see oli noh , niisugune nagu ma arvan , minu jaoks oli lihtsalt see , et kui nagu uskumatult Ta oli nagu ei olnud üldse nagu see ei olnud nagu , kui ükski sõber tuttav , kes iganes minuga käituks niimoodi , keda ma tean , siis ma ei tahaks temaga enam nagu niisugune , et ta absoluutselt ei kuula , siis mina ütlen ja lihtsalt räägib minust üle ja , ja mul on ja mul , mul on vaja temalt midagi ja tema kohustus on nagu tema töö on tehniliselt või nagu meie selles suhtes on teha seda asju , mis ma tahan , aga ta ei lihtsalt ei tee seda ja tahab , et mina teeks midagi , mida tema tahab , mis ilmselt tema saab sellest tõenäoliselt palka , kui ta suudab veenda mind mitte sellest internetist loobuma ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,arvan,"Ja siis tema ütles ei mina arvan , et väga halb mõte on kasutada nii kehva internetipakkumist , mis sul teine on , see oleks väga rumal sinust nagu selles mõttes , et nagu see ei , olnu ta ei proovinud , nagu ta ikkagi proovis erinevaid , nagu proovis mulle rääkida asjast või proovis mind nagu närvi ajada proovis nagu mind ennast rumalale tundma panna , nagu selles mõttes , et see , ta , ta kasutas igasuguseid võtteid , proovis korrutada selle asja käigus ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,tundub,"Ja aga mulle tundub , et sinu töö on see , et mind nagu närvi ajada ja mind manipuleerida , siis ma nagu ei hinda seda kõrgelt , see , see on nii nagu natsid ütlesid , et ise imejust toing My jo , see ei ole , noh , see ei ole sama ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,paistab,"Aga no selles mõttes , et lihtsalt , et see ei ole mingi universaalne vabandus , mida sa võid nagu , mis igast olukorrast sind nagu välja paistab , et mõned mõnel juhul on imejust toing My job , on siis sa oled ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,arvan,"See on minu meelest , mis ma mõtlen , nagu see on minu niisugune privilegeeritud elu , et inimesed kuulavad mind , kui ma ütlen , siis mul ei ole tavaliselt sellega probleemi , et inimesed nagu ignoreerida mu arvamust või , või ignoreeriks , mis ma ütlen selles mõttes , et , et kui ma võtan vaevaks väljendada midagi , siis inimesed kuulavad ära ja vastavad mulle , et nagu see on mu peaaegu universaalselt on mu kogemus elus , aga ma arvan , kõikidel inimestel ole siis võib-olla neil on seal nagu siis mina , ma olen siin ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,arvan,"Ei , no ma käisin , ma mõtlen , see kestis pool tundi , ma arvan , midagi või tegelikult ma ei ole kindel , ma võib-olla järgi vaatan , kui pikk see kõne oli , võib-olla ma nüüd kuna see oli mu jaoks traumeeriv kogemus läinud , aga see võttis ikka tükk aega , ma olin erinevates riimides , ma lihtsalt olin ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,tundub,"Sõnad tulid suust välja ja teisel hetkel olen okei , tundub , et ma proovin seda strateegiat , ma proovin teistsugust strateegiat ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,arvan,"Ma arvan , et ma ei anna üldse lihtsalt selgust asjade alla , mul on ka , ma olen niisugune ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,arvan,"Ta ei saa selles mõttes , et ma arvan , et minu kannatus on pikem kui tema kannatus ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,arvan,"Ma arvan , mõtlesin , et äkki sa mõtlesid , et võib-olla on mingi muu kanal , mida mööda sa saad vältida seda nagu niisugust tobedat teatrit nagu ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,tundub,"No kui ma oleks seda ette teadnud , et see niimoodi läheb , siis ma oleks veel valinud , sest et tegelikult samal ajal mul oli ka chatis , oli alustatud seesama vestlus , ega see läinud ka testi , sest et chatis oli niimoodi , et mingi aa , me saadame siin mingi vatse ja siis kogu aeg , kui ma midagi ütlesin , siis ta küsis mu käest midagi , et anna ma mingisugune kontonumber ja siis kui ma olin siin kontonumber , aga liiga pikk paus oli sellel ajal , kui ma olin andnud , siis ta alustas uuesti seda chati mingi nullist ja siis mulle tundus , et see tundub ka , see tundub veel teist teisel viisil väga niisugune , et tehniliselt , oi , vabandust , jah ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,tundub,"No kui ma oleks seda ette teadnud , et see niimoodi läheb , siis ma oleks veel valinud , sest et tegelikult samal ajal mul oli ka chatis , oli alustatud seesama vestlus , ega see läinud ka testi , sest et chatis oli niimoodi , et mingi aa , me saadame siin mingi vatse ja siis kogu aeg , kui ma midagi ütlesin , siis ta küsis mu käest midagi , et anna ma mingisugune kontonumber ja siis kui ma olin siin kontonumber , aga liiga pikk paus oli sellel ajal , kui ma olin andnud , siis ta alustas uuesti seda chati mingi nullist ja siis mulle tundus , et see tundub ka , see tundub veel teist teisel viisil väga niisugune , et tehniliselt , oi , vabandust , jah ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,ütleme,"Peale peale seda esi ütleme peale seda esimest üllatust , kui ma olin suhteliselt väga emotsionaalne ja nagu selline nagu , kui ma oma häält tõstsin kõne alguse poole ja sain aru , et okei , ta ähvardab kõne ära lõpetada , siis sellest hetkest mu ma arvan , ma olin nagu rohkem nagu proovisin neid erinevaid variante ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,arvan,"Peale peale seda esi ütleme peale seda esimest üllatust , kui ma olin suhteliselt väga emotsionaalne ja nagu selline nagu , kui ma oma häält tõstsin kõne alguse poole ja sain aru , et okei , ta ähvardab kõne ära lõpetada , siis sellest hetkest mu ma arvan , ma olin nagu rohkem nagu proovisin neid erinevaid variante ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,tundub,"Kui sa peaksid spämmerit veenma , et sul , et ta ütleks , et okei , tundub , et sul ei ole seda teenust vaja ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,tundub,See tundub tore .
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,arvan,"Et selles mõttes , kui näiteks Apple teeks sellist telefoni siis oleks , ma arvan , läks päris hästi , aga kui teeb mingi , nad kontrollivad nagu kõike oma telefoni juures on ju tarkvara riistvara ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,kardan,"Aga kardan , et , Ma kuulsin , et pikk sel kuuel kas pidi ka olema , nad pidid ka tegema kõik oma oma ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,kardan,"Aga ma kardan , et kui see fer Phone mingisugune eraldi firma teeb , nagu , et siis ma ei tea , kui palju neil seda , kuidas öelda , hoog on ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,usun,"Mingil määral nad saavad valida , eks ju , et kes see kiibistiku pakub ja nad võivad teha lepinguid nende riistvara tootjatega , et nad teatud ajal saaksid uuendusi teha või kui , kui see ongi nende nagu see nagu nurk , mille või nende , see mille poolest nad tahavad eristuda , siis ma usun , et Neil on võimalik leppida kokku vastavalt ja Lihtsalt see ei ole , enamasti võib olla ökonoomne ja enamasti ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,arvan,"Ma ma ei julge öelda , ma arvan , et sa oled nagu vähemust ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,tundub,"Mulle tundub , et sa üsna vähe hoolid oma nagu riistvara kaasaegses est , selles mõttes jah ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,arvan,"Aga noh , paljud inimesed tahavad ju , ma arvan , et enamus inimesi ostab uusi iPhone sellepärast et neil on uued kaamerad näiteks või , või uued ekraanid ja võib-olla et ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,arvan,"Ma arvan , tahaksid teha , ma ise ka ei taha enam seda teha ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,arvan,"Ma arvan , et neil ei ole ja see ei ole nagu kohutavalt suur turg on , lõppkokkuvõttes ma mäletan isegi ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,ütleme,"Ma mäletan , Google'il oli minu meelest mingi ka kunagi projekt või androidi , ütleme siis , et teha mingit tele , telefoni , mis oli ka mingite moodulites , käis kokku , see oli mingisugune ."
20210927_61_cancel_cancel_cancel,10,M,3.305000000000003,usun,"Seal on igast kaalutlused mängus Ei , ma , ma , ma usun ka , et nad ei tee seda sellepärast lihtsalt nad tahavad ja teha võimalikult väiksed ja õhukesed ja kruvi del kuvide jaoks pole ruumi , on ju ."
20210927_61_cancel_cancel_cancel,10,M,3.305000000000003,tundub,"Siis mingis softis läheb midagi rikki , see tundub nagu niisugune , et noh , võib-olla ta ei teinud seda meelega ."
20210927_61_cancel_cancel_cancel,10,M,3.305000000000003,arvan,"Nii et kuskil keegi võib olla ettevõttes , kes sooviks , et tehtaks niimoodi ja võib-olla kui ta on õiges , õiges kohas , siis ta suudab kedagi veenda , et nagu teha meelega ka niisuguseid asju , aga üldiselt ma arvan jah , et see on pigem lihtsalt , et sul on seal ."
20210927_61_cancel_cancel_cancel,15,M,2.3241666666666636,arvan,"Kindlasti , ma arvan , me saame ."
20200807_heitlus_20ndates_podcast__osa_2_gmnaasiumiaja_raskused,1,M,5.0169999999999995,arvan,"Aga ja tegelikult ma arvan , et esimesed selline kuus aastat võime skippida , ma arvan , et siis me suht ikka õppis ."
20200807_heitlus_20ndates_podcast__osa_2_gmnaasiumiaja_raskused,1,M,5.0169999999999995,arvan,"Aga ja tegelikult ma arvan , et esimesed selline kuus aastat võime skippida , ma arvan , et siis me suht ikka õppis ."
20200807_heitlus_20ndates_podcast__osa_2_gmnaasiumiaja_raskused,1,M,5.0169999999999995,arvan,"Jah , aga see selleks noh , mina arvan seda , et esimesed , umbes kuus aastat vähemalt mina õppisin tegelikult ikkagi hästi , aga siis mina hakkasin seitsmendas klassis , hakkasin bändi tegema ja siis ma mõtlesin , et ma olen rokkstaar , terve maailm on mul jalge ees ."
20200807_heitlus_20ndates_podcast__osa_2_gmnaasiumiaja_raskused,2,M,1.0938333333333332,ütleme,"Mis see on , mingi , ütleme , mingi viieteistleheküljeline , mingi uurimistöö või mingi loov töö ?"
20200807_heitlus_20ndates_podcast__osa_2_gmnaasiumiaja_raskused,3,M,3.306666666666667,arvan,"Sa ei mõtle nagu loogiliselt , ma arvan ."
20200807_heitlus_20ndates_podcast__osa_2_gmnaasiumiaja_raskused,3,M,3.306666666666667,arvan,"Kui , kui sa saad aru , et see on kuidagi kaamera ees olles , tekib selline , ma ei tea , kuidagi sisemine reaktsioon , kus sa kipud üle reageerima , ma arvan , too hetk , mil juhtus , isegi kui me ei saanud sellest aru ."
20200807_heitlus_20ndates_podcast__osa_2_gmnaasiumiaja_raskused,3,M,3.306666666666667,arvan,"Ma arvan , et pigem see oligi sellepärast , et ma lihtsalt ei viitsinud ennast kokku võtta ."
20200807_heitlus_20ndates_podcast__osa_2_gmnaasiumiaja_raskused,3,M,3.306666666666667,arvan,"Aga ma arvan , et see oli pigem ja lihtsalt niisugune kokkuvõtmise asi , et rääkisime ennist siin sellest uurimistööst , siis selle 15 leheküljelise uurimustöö ."
20200807_heitlus_20ndates_podcast__osa_2_gmnaasiumiaja_raskused,4,M,2.8810000000000002,arvan,"Ja , ja ma , ma arvan , et nagu sa peakski , peaksid endale kas või nagu see ei pea olema koolitöö , mis iganes omale mingid väiksed eesmärgid päeva jooksul panema üles , et nii-öelda kaardistada või sätestada oma oma oma nagu aju töötama niimoodi , et , et et sa Ma räägin nii segased segast juttu aga lihtsalt , et sa saaksid sätestada oma aju ."
20200807_heitlus_20ndates_podcast__osa_2_gmnaasiumiaja_raskused,6,M,3.2041666666666684,arvan,"Vot , aga ma arvan , et võtame selle kooli teema nüüd niimoodi kuidagi vaikselt kokku , et minu isiklik soovitus oleks lihtsalt see , et kui te näete juba , et asjad hakkavad hapuks minema , siis võtke ennast kokku ja kui te kuulete , et õpetajad ütlevad , et palun tule , tee need asjad ära ja selles mõttes , et tee ja tule ja vasta ja need ei ole ilmaasjata öeldud asjad , et mina noh ."
20200807_heitlus_20ndates_podcast__osa_2_gmnaasiumiaja_raskused,6,M,3.2041666666666684,arvan,"Aga jaa , ma arvan , et võtame siis selle jutukese ja saatekese täna kokku , siin ."
20190102_esialgu_nimeta_podcast_ep_4,1,M,5.327333333333334,tundub,"Et ja see on üli üli ülihea , et ma nagunii hilja selle sain ja arvutis samamoodi Facebooki ma sain ka nagu hiljem teha , et , et mu vanemad on selles osas alati nagu neid reegleid järginud , et 45 minutit korraga ja vaata nagu seda , mis , mis tundub tobe , aga , aga tegelikult see aitab sind nii palju are areneda ."
20190102_esialgu_nimeta_podcast_ep_4,1,M,5.327333333333334,usun,"Et see on , ma ei tea , kui palju ma nagu mingi energiaid ja asju usun ."
20190102_esialgu_nimeta_podcast_ep_4,1,M,5.327333333333334,arvan,"Et ma arvan , et ,"
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,loodan,"Ma loodan , et nüüd ükski väike laps ei , ei kuule seda , me teeme praegu täpselt seda , millest me räägime ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,arvan,"Ma arvan , et enamus päkapikud on tüdrukud ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,arvan,"Ma arvan , mehed ei saaks sellega hakkama ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,arvan,"Ei vaata , see on see , et vähemalt kui ta ostis selle mängu ja ta näeb vaeva , et ta naudiks seda võimalikult palju selles mõttes , et nüüd tal on seal raha nii palju , ta saab teha nagu parema tiimi , kasutada erinevaid mängijaid , võrdlemisi minuga , ma ostsin selle mängu , ma olen 60 mängu teinud , seal , tal on ilmselt mingi 200 vähemalt ma arvan , et nagu noh , selles mõttes võrdluses , et ta on nagu kindlasti tublim inimene , tubli inimene ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,arvan,"Kol tutest ma räägin sihukestest , suurtematest brändidest ja , aga ma arvan , et ka see ei ole tingimata halb uus , sellepärast et see on igaühel , igal inimesel on vaata omad omad meetodid , kuidas auru välja lasta ja kui see on sinu viis , kuidas lõdvestuda pärast rasket koolipäeva või tööpäeva ja nagu auru välja lasta , siis on jumala okei , minu meelest ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,arvan,"Et nagu , et kas nad ei arvanud , et nad hakkavad järsku mängima ei pruuki või nagu ja aga miks , mis sa ostad siis , mis siis on ka selge , mõttetu raha , raisk , kui sa ostad pojale või tütrele , ostad mängukonsooli ja siis ta mängib seda nädalas korra , eksju , no eks seal on omad piirid on ju muidugi alati , et ma arvan , et kaks , kolm korda nädalas , see ei ole ju ka veel midagi ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,arvan,"Ma arvan , et või noh , see on ilmselgelt liialdamine ükskõik mis asjaga on , eks ole , halb ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,kardan,"Ja see oli see , et ma natuke kardan ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,kardan,"Ma kardan , ma ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,kardan,"Oota , ma räägin lõpuni , et ma kardan , ma kardan nagu natuke seda , et et seda podcast i kuulavad juba vaata , päris paljud inimesed ja nende hulgas on nagu neid inimesi , kes mind ei tunne , need mõned , kes tunnevad nagu vähe ja mõned , kes ei tunne üldse ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,kardan,"Oota , ma räägin lõpuni , et ma kardan , ma kardan nagu natuke seda , et et seda podcast i kuulavad juba vaata , päris paljud inimesed ja nende hulgas on nagu neid inimesi , kes mind ei tunne , need mõned , kes tunnevad nagu vähe ja mõned , kes ei tunne üldse ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,tundub,"Ja täpselt ja siis ta ei tule minuga isegi rääkima või , või , või nagu on tõrjuv , kui mina lähen temaga rääkima kunagi , et see on nagu praegu , kui ma seda niimoodi kõvasti välja ütlen , siis ta tundub nagu lamphirm , aga ma ei tea ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,kardan,"Vot ja siis , noh ta Taavet Provkov on ju kohe mingi tõstis käe , et ta või ma tahan seda teha ja siis ma tundsin , et ma kardan ."
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,kardan,"Et see on nagu minu arust lihtsalt väga irooniline , no ma ise ka kardan surma loomulikult , aga lihtsalt nagu minu arust nagu naljakas kuidagi ."
20190102_esialgu_nimeta_podcast_ep_4,3,M,5.818666666666664,ütleme,"Aga siis ütleme nii , et see hakkas kell 11 , kell oli kaks , kell kaks oli juba niisugune tunne , nagu , et räägin ükskõik kellega täiesti ükskõik nagu tekst , noh , kuna see tekst oli mul juba nii peas , ma ei kartnud seda , siis ma ei kartnud enam inimesi ka , kuna ma olin noh , seda kogemust sama palju läbi Mart oli ."
20190102_esialgu_nimeta_podcast_ep_4,3,M,5.818666666666664,arvan,"Mingi närv või mingi pinge , ma arvan , panebki inimesi näitlema kõige paremini toob kõige rohkem sinna atmosfääri või olukorda sisse ."
20190102_esialgu_nimeta_podcast_ep_4,4,M,4.514666666666669,arvan,"No ma arvan , et peab tegema seda , mis sa tunned ."
20190102_esialgu_nimeta_podcast_ep_4,4,M,4.514666666666669,arvan,"Et ja kui ei tunne , et ei peaks , siis ei peaks kramm lapsikust on alati vajalik , kui keegi nagu teine inimene , võta , sunnib peale , Sa peaks maha võtma , siis ma arvan , et see on lets , loll , sa pidi ikka enda vaistu ."
